Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783508166,100,,Aggregated,43.900000,0.000000,3,6,6,6,10,28,86,100,130,130,130,2000,0,3,8.292868469885434,0.9018099954118952,132.5436909974087,1874.417
1783508167,100,,Aggregated,43.400000,0.000000,3,6,6,6,10,27,85,100,130,130,130,2051,0,3,8.193053000381882,0.9018099954118952,132.5436909974087,1868.8800585080448
1783508168,100,,Aggregated,43.900000,0.000000,3,6,6,6,9,27,85,100,130,130,130,2090,0,3,8.11620204485691,0.9018099954118952,132.5436909974087,1855.0923444976077
1783508169,100,,Aggregated,43.900000,0.000000,3,6,6,6,9,26,84,100,130,130,130,2131,0,3,8.028259091393082,0.9018099954118952,132.5436909974087,1841.5527921163773
1783508170,100,,Aggregated,45.200000,0.000000,3,6,6,6,9,26,83,100,130,130,130,2183,0,3,7.928423082816331,0.9018099954118952,132.5436909974087,1828.6312414109025
1783508171,100,,Aggregated,44.900000,0.000000,3,6,6,6,9,26,83,100,130,130,130,2224,0,3,7.8611857494683886,0.9018099954118952,132.5436909974087,1815.4473920863309
1783508172,100,,Aggregated,44.100000,0.000000,3,6,6,6,9,26,83,100,130,130,130,2271,0,3,7.7808969840927675,0.9018099954118952,132.5436909974087,1801.0669308674592
1783508173,100,,Aggregated,43.900000,0.000000,3,6,6,6,9,25,82,100,130,130,130,2310,0,3,7.716813780056429,0.9018099954118952,132.5436909974087,1793.8411255411256
1783508174,100,,Aggregated,44.700000,0.000000,3,6,6,6,9,25,82,100,130,130,130,2357,0,3,7.638435303765508,0.9018099954118952,132.5436909974087,1791.661858294442
1783508175,100,,Aggregated,44.300000,0.000000,3,6,6,6,8,25,82,100,130,130,130,2389,0,3,7.580994886564276,0.9018099954118952,132.5436909974087,1796.846797823357
1783508176,100,,Aggregated,44.800000,0.000000,3,6,6,6,8,25,82,99,130,130,130,2435,0,3,7.502201813550664,0.9018099954118952,132.5436909974087,1790.9868583162217
1783508177,100,,Aggregated,44.200000,0.000000,3,6,6,6,8,24,81,99,130,130,130,2479,0,3,7.440909341672639,0.9018099954118952,132.5436909974087,1798.807583703106
1783508178,100,,Aggregated,43.000000,0.000000,3,6,6,6,8,24,81,99,130,130,130,2515,0,3,7.388547076361123,0.9018099954118952,132.5436909974087,1787.524055666004
1783508179,100,,Aggregated,43.600000,0.000000,3,6,6,6,8,24,80,99,130,130,130,2567,0,3,7.3069856938457765,0.9018099954118952,132.5436909974087,1781.3416439423452
1783508180,100,,Aggregated,43.000000,0.000000,3,6,6,6,8,24,80,99,130,130,130,2599,0,3,7.264551567179119,0.9018099954118952,132.5436909974087,1769.5740669488264
1783508181,100,,Aggregated,42.300000,0.000000,3,6,6,6,8,24,80,98,130,130,130,2651,0,3,7.199700066427593,0.9018099954118952,132.5436909974087,1763.5156544700112
1783508182,100,,Aggregated,42.600000,0.000000,3,6,6,6,8,24,80,98,130,130,130,2691,0,3,7.156389608728484,0.9018099954118952,132.5436909974087,1755.2285395763656
1783508183,100,,Aggregated,42.500000,0.000000,3,6,6,6,8,24,79,96,130,130,130,2735,0,3,7.120953326201206,0.9018099954118952,132.5436909974087,1742.1246800731262
1783508184,100,,Aggregated,42.100000,0.000000,3,6,6,6,8,24,76,96,130,130,130,2784,0,3,7.0635521570254465,0.9018099954118952,132.5436909974087,1743.6788793103449
1783508185,100,,Aggregated,42.500000,0.000000,3,6,6,6,8,24,76,95,130,130,130,2828,0,3,7.031255727421833,0.9018099954118952,132.5436909974087,1741.1527581329563
1783508186,100,,Aggregated,42.400000,0.000000,3,6,6,6,8,23,74,95,130,130,130,2867,0,3,7.001398650542039,0.9018099954118952,132.5436909974087,1736.5315660969654
1783508187,100,,Aggregated,42.900000,0.000000,3,6,6,6,8,23,74,94,130,130,130,2916,0,3,6.956331958883563,0.9018099954118952,132.5436909974087,1731.738340192044
1783508188,100,,Aggregated,43.700000,0.000000,3,6,6,6,8,23,74,94,130,130,130,2962,0,3,6.911407139133894,0.9018099954118952,132.5436909974087,1719.8419986495612
1783508189,100,,Aggregated,43.200000,0.000000,3,6,6,6,8,23,74,94,130,130,130,3000,0,3,6.875782156678421,0.9018099954118952,132.5436909974087,1708.374
1783508190,100,,Aggregated,43.500000,0.000000,3,6,6,6,8,22,72,93,130,130,130,3052,0,3,6.819243993782974,0.9018099954118952,132.5436909974087,1703.653014416776
